product_id,product_name,supplier,latitude,longitude,destination_latitude,destination_longitude,transportation_method,emission_(co2e),date
792,Lightgoldenrodyellow Brand Killer E-Markets,Lawson and Sons,-11.0254035,-29.098997,38.3409405,-174.431984,Air,10.04,2021-04-01
793,Darkgreen Disintermediate Synergistic Interfaces,"Woods, Cooper and Reyes",10.58248,152.261827,-50.859119,-167.914764,Truck,612.36,2021-06-12
794,Limegreen Architect Value-Added Interfaces,Shelton-Acosta,0.842781,-58.563825,30.1801915,130.975222,Ship,49.91,2023-04-13
795,Salmon Architect Global Communities,Anderson Inc,24.285831,-98.829934,40.127372,-12.587702,Ship,296.53,2020-02-25
796,Olive Exploit Value-Added Portals,Mueller PLC,28.8796305,131.588783,-76.9073175,101.267348,Ship,812.32,2020-08-31
797,Greenyellow Cultivate Seamless Architectures,Ayala-Sims,5.881376,-100.243161,9.5333095,45.249801,Ship,837.83,2020-10-19
798,Peachpuff Redefine Compelling Web-Readiness,Martinez PLC,68.111094,90.764343,-8.3975815,-177.567042,Ship,54.32,2023-05-26
799,Yellowgreen Optimize Leading-Edge Interfaces,Willis-Robles,67.034785,-99.476764,-67.426547,150.563239,Ship,54.83,2021-12-02
800,Peachpuff Enhance Clicks-And-Mortar Schemas,Richardson and Sons,61.5538125,37.797299,-63.75418,152.508623,Rail,583.66,2021-12-14
801,Powderblue Productize Rich Applications,Walker-Campbell,-33.772932,-120.680651,-52.5617915,-12.02544,Air,177.13,2023-06-21
802,Darksalmon Orchestrate Dynamic Models,"English, Ryan and Travis",-49.4659255,-80.093085,24.719953,94.334055,Air,12.59,2023-08-14
803,Darkseagreen Optimize Value-Added Communities,Ibarra Group,46.5552565,-77.910755,74.1954945,19.859356,Air,784.91,2020-12-24
804,Darkgray Architect E-Business Technologies,Escobar-Norman,6.0995655,-122.813294,-55.4072295,-33.855687,Ship,245.18,2023-03-26
805,Palegoldenrod Unleash Global Metrics,"Williams, Walker and Wilson",13.7732325,-65.989121,33.8175365,-73.763782,Rail,100.99,2023-05-30
806,Mintcream Implement Dynamic E-Business,"Johnson, Stevens and Schwartz",7.9589825,78.3041,-7.473983,154.052419,Ship,109.11,2021-01-30
807,Cornflowerblue Iterate Transparent Infrastructures,Anderson PLC,-31.5802015,53.060023,86.443515,6.623342,Rail,220.91,2021-10-28
808,Cornflowerblue Transform Web-Enabled Mindshare,Nichols-Smith,-9.111955,116.322345,89.7455415,11.76642,Ship,941.85,2020-03-10
809,Blueviolet Expedite B2B Supply-Chains,Owen-Fisher,83.452579,-66.402122,2.5744955,10.770011,Rail,975.55,2023-07-26
810,Aliceblue Enable Wireless Schemas,"Moore, Wells and Hanson",-80.4263515,-102.684441,45.8513895,-114.441726,Air,725.82,2022-03-29
811,Navy Aggregate Customized Action-Items,"Jackson, Johnson and Salazar",-23.8769595,-74.678897,-27.8451075,-176.379695,Ship,778.41,2021-04-05
812,Deepskyblue Embrace One-To-One Infrastructures,"Schmidt, Oliver and Johnson",43.996253,12.175123,-59.086382,-122.09563,Air,669.79,2023-01-29
813,Seashell Monetize Scalable Models,Valentine-Lamb,77.2555845,-11.957669,-60.2455875,138.446664,Rail,373.93,2021-07-11
814,White Drive Compelling Users,Diaz Group,-1.9049185,-4.917669,-0.4182835,80.163299,Air,865.28,2022-11-28
815,Tan Architect Innovative Niches,"Ayala, Cooper and Ellison",69.2823715,33.24633,84.1475415,-121.805613,Rail,653.81,2020-12-08
816,Lightcoral Morph Plug-And-Play Applications,Harris LLC,61.4191195,11.884738,-34.024892,147.415854,Truck,747.8,2022-01-08
817,Saddlebrown Harness One-To-One Paradigms,Swanson-Gregory,61.927244,170.23537,-13.2700185,-56.135758,Truck,952.26,2023-07-01
818,Magenta Disintermediate Ubiquitous Initiatives,Flores Ltd,67.9646365,-16.233692,-54.7259535,45.320534,Rail,159.76,2022-08-20
819,Lightgoldenrodyellow Expedite Holistic Convergence,Harris-Thompson,-30.1818785,-175.474937,53.1839025,11.656149,Rail,776.61,2021-10-07
820,Mediumseagreen Incubate Bricks-And-Clicks Action-Items,Huffman LLC,-59.03496,-39.695377,67.7499305,-20.110074,Air,271.18,2021-01-23
821,Green Engineer Compelling Infrastructures,Mendoza-Cervantes,35.1324665,113.030134,-18.9919625,3.416405,Air,24.52,2021-10-30
822,Olivedrab Empower Leading-Edge Users,"Torres, Schneider and Mcmahon",-15.26395,-78.155401,-60.708551,-58.525086,Rail,71.47,2022-01-30
823,Darkseagreen Mesh Magnetic Roi,"Robinson, Kerr and Brown",80.493704,-26.149607,53.5044005,-61.723584,Truck,810.63,2021-11-11
824,Lightgoldenrodyellow Deploy Plug-And-Play Architectures,"George, Stanton and Freeman",-18.655884,114.847841,-68.198231,-59.099952,Air,551.74,2021-07-09
825,Lightslategray Mesh Customized Deliverables,Fernandez-Cordova,-89.2912965,-33.45708,-53.6118485,-88.745847,Rail,62.68,2022-06-21
826,Wheat Engage Killer Paradigms,Johnson-Johnson,29.281531,-74.254469,62.6233235,86.012716,Truck,898.96,2023-04-30
827,Tan Morph Turn-Key E-Tailers,"Brown, Haney and Love",80.02623,136.653986,33.6203545,-50.632296,Air,393.38,2021-08-28
828,Green Repurpose Visionary Markets,Carter-Solomon,-5.8043315,-1.644475,-16.6146385,112.04229,Rail,442.21,2021-06-08
829,Rosybrown Iterate Back-End Platforms,Hamilton-Martinez,25.7386725,123.613124,58.8095945,-30.659809,Truck,101.9,2020-09-09
830,Olive Envisioneer Out-Of-The-Box Web-Readiness,Wise LLC,32.977303,174.54682,86.2785935,-110.661985,Air,894.19,2023-01-11
831,Rosybrown Generate Ubiquitous Deliverables,"Jacobson, Houston and Jones",-72.1610185,-152.966249,29.0982305,156.094307,Ship,943.68,2022-07-09
832,Plum Deploy Integrated Experiences,"Barber, Smith and Davis",-4.484514,14.836531,28.52667,-130.1354,Rail,862.94,2021-07-20
833,Turquoise Engage Rich Content,Lucas Ltd,-29.579974,-124.451629,23.3811835,12.734613,Ship,755.04,2021-08-21
834,Papayawhip Drive Sticky Functionalities,Marks-Johnson,-53.2515135,122.741997,-41.0288495,-33.909735,Air,490.03,2022-05-14
835,Cornflowerblue Transition Vertical Content,"Gould, Rhodes and Lee",-53.9727245,-62.714838,82.64364,26.7416,Ship,286.85,2022-01-12
836,Powderblue Exploit Web-Enabled Roi,Myers and Sons,-79.9836205,135.218415,-9.8985105,-40.013455,Rail,72.18,2021-08-18
837,Darkblue Mesh B2B Vortals,Strickland PLC,-88.620411,41.071408,56.028943,61.615069,Rail,879.5,2022-05-01
838,Black Matrix World-Class Deliverables,"Stone, Flores and Shannon",34.2869295,-113.456141,-83.823239,-122.487533,Rail,687.0,2023-08-24
839,Steelblue Engineer Out-Of-The-Box Markets,"Williams, Jones and Glass",-68.5765435,108.900696,45.4626695,103.981245,Rail,888.56,2023-07-27
840,Cyan Redefine Efficient Web-Readiness,Liu-Williams,27.3544395,-145.314618,37.606642,-50.386299,Ship,859.06,2022-04-20
841,Aliceblue Disintermediate Extensible Action-Items,"Garcia, Reyes and Sanchez",-81.3807405,-59.35383,-8.997371,170.891015,Rail,456.63,2023-04-13
842,Coral Exploit 24/365 Relationships,"Barnes, Scott and Kim",-9.3602905,160.588625,84.7588985,69.827314,Truck,746.73,2021-07-16
843,Peachpuff Drive Out-Of-The-Box Schemas,Butler LLC,71.4583115,-16.429192,89.2675485,14.876783,Truck,743.69,2021-12-27
844,Forestgreen Maximize Front-End Paradigms,"Long, Cruz and Davis",65.8168215,-77.117818,14.2052005,-29.181678,Ship,659.52,2023-06-25
845,Mediumspringgreen Matrix User-Centric Solutions,Kelly and Sons,5.008106,-79.214339,-2.47451,166.8895,Rail,20.6,2021-04-05
846,Royalblue Empower Back-End Platforms,Norris-Martin,15.860828,179.145025,-42.9736825,-154.590826,Rail,450.12,2022-01-24
847,Mediumseagreen Leverage Dynamic Communities,"Hicks, Strong and Horton",66.2761555,-132.892246,-71.967825,108.538522,Ship,768.19,2022-11-15
848,Dimgray Re-Contextualize Strategic E-Tailers,Davis PLC,-69.639346,85.8114,-6.6976005,7.096895,Truck,657.22,2023-07-31
849,Indigo Transition Bleeding-Edge Web Services,Daniel Ltd,42.1415875,-23.808802,-34.7959075,132.701775,Truck,325.59,2023-03-22
850,Lightgreen Repurpose Visionary Synergies,Mann and Sons,-67.242544,-64.993991,-87.5281345,-23.858514,Rail,78.89,2022-09-16
851,Mediumorchid Envisioneer Cutting-Edge Web Services,"Lee, Garcia and Schmidt",-85.3371615,-133.278339,72.580815,35.219313,Ship,852.82,2023-07-08
852,Dimgray Enhance Bricks-And-Clicks E-Business,Smith Group,68.269193,-157.119529,37.103278,-72.102162,Rail,333.97,2023-04-02
853,Floralwhite E-Enable Bricks-And-Clicks Users,Hunter-Tyler,51.5249705,-0.163365,42.273723,150.468642,Truck,40.6,2022-01-03
854,Slategray Deploy Revolutionary Methodologies,Holden-Carey,61.503385,-153.074603,27.097103,-13.279037,Truck,31.95,2022-09-03
855,Lightcoral Enable Killer Experiences,Ferguson-Moses,-17.9416045,150.997269,-18.929557,14.611274,Ship,802.48,2023-03-29
856,Lawngreen Redefine Cross-Platform Markets,Silva and Sons,-45.6563385,-156.290162,-62.4171685,-61.271429,Rail,335.57,2020-05-23
857,Lightskyblue Leverage Open-Source Web Services,Bartlett-Bolton,64.569288,42.468602,21.560779,-38.458576,Truck,64.46,2022-06-08
858,Papayawhip Scale Seamless Users,French-Lopez,-87.895956,58.574483,-30.0830705,-166.790755,Rail,833.36,2022-02-02
859,Lightgreen Revolutionize Back-End E-Business,Estrada-Alvarez,87.7947045,113.716068,61.296432,107.470666,Air,91.3,2021-02-14
860,Sienna Embrace Bleeding-Edge E-Commerce,Rios PLC,37.051063,46.914612,34.3532125,-82.646073,Ship,683.7,2020-01-02
861,Ivory Orchestrate Cross-Platform Web-Readiness,Ward-Mack,8.809117,-80.854914,26.885211,-65.999779,Air,754.33,2023-09-18
862,Whitesmoke Exploit Front-End Roi,Hodges PLC,5.0678125,-2.628419,80.296169,168.658145,Truck,308.81,2021-05-14
863,Springgreen Unleash Extensible E-Tailers,"Jackson, Simpson and Bishop",34.81263,-157.254476,-82.5812475,38.162059,Air,527.74,2020-11-17
864,Cornsilk Deliver Next-Generation E-Tailers,"Miller, Washington and Jacobs",-26.57638,-84.399511,-33.9114005,148.528661,Rail,866.35,2022-09-26
865,Mistyrose Mesh Open-Source E-Business,Kerr-Lester,76.389833,-117.090996,0.3473175,85.14922,Truck,854.18,2020-03-04
866,Forestgreen Innovate Synergistic Synergies,"Day, Banks and Kennedy",8.2721345,60.124457,24.2825105,118.011826,Air,701.86,2021-02-06
867,Mistyrose Evolve B2C Deliverables,Mason Group,50.477555,24.05779,70.7644595,60.121691,Air,550.37,2021-02-26
868,Cornflowerblue Utilize Extensible E-Business,Morrison Inc,-16.8985425,26.576843,-60.348559,-77.767272,Truck,752.01,2022-06-15
869,Chocolate Redefine 24/365 Users,Medina-Houston,-61.7088755,19.430167,79.5697135,23.494872,Ship,436.22,2022-01-28
870,Blueviolet Empower Best-Of-Breed Architectures,Guerrero Inc,-24.537776,-54.721864,28.080781,15.028825,Ship,310.61,2020-08-25
871,Lemonchiffon Enable Back-End Info-Mediaries,"Holloway, Hanson and Brown",-2.1345145,68.683016,-21.7194625,-13.819309,Air,209.81,2022-08-19
872,Antiquewhite Synergize Visionary Paradigms,Davis-Brown,-0.0116505,-14.120353,10.339863,-56.588376,Truck,658.64,2023-06-24
873,Greenyellow Harness Granular Initiatives,"Jacobs, Moyer and Fernandez",62.247497,134.555645,-84.09803,-18.644264,Ship,47.3,2022-11-08
874,Maroon Productize Sticky Methodologies,"Gross, Smith and Savage",-89.1824605,-64.869957,-5.1840545,-141.97024,Ship,464.54,2021-04-18
875,Blueviolet Reinvent Synergistic Models,"Randall, Bond and Morgan",20.888045,51.429622,85.250939,-23.394173,Ship,281.64,2020-12-25
876,Darkviolet Re-Contextualize B2B Channels,Carlson-Finley,-85.5440475,-79.25573,-8.856584,167.940574,Ship,410.02,2021-11-25
877,Fuchsia Optimize Cutting-Edge Content,Davis-Villarreal,36.1488075,173.147284,-31.620129,-92.780402,Ship,196.95,2022-11-14
878,Cornflowerblue Aggregate Integrated Initiatives,"Fernandez, Spence and Leonard",62.583361,118.874081,49.2650825,-175.152461,Truck,473.01,2021-04-01
879,Linen Benchmark Compelling Experiences,Walker PLC,-89.5037655,47.784307,-79.861818,143.431119,Ship,114.6,2021-08-01
880,Lime Deliver Ubiquitous E-Markets,Delacruz-Williams,76.0815785,-81.996684,-10.6361405,80.557969,Rail,774.4,2020-09-21
881,Olive Whiteboard Back-End Experiences,Davis-Collins,-41.466287,-5.956213,-20.6858435,172.614246,Ship,570.37,2022-05-07
882,Deepskyblue Scale Transparent Partnerships,Wright PLC,86.465333,84.720754,-30.9307485,114.252771,Truck,645.18,2020-02-24
883,Oldlace Streamline Killer Systems,Patterson-Brown,-74.9800205,-56.276054,66.2082345,-7.728105,Air,702.85,2023-04-20
884,Darkkhaki Embrace Transparent Mindshare,Garcia-Davis,4.8425385,68.135774,-20.15322,-177.16807,Ship,503.96,2020-12-01
885,Oldlace Engineer Synergistic Solutions,Brown-Robinson,-46.1597525,-94.908832,-82.743579,88.199832,Air,936.82,2020-05-07
886,Darkcyan Grow Back-End Vortals,"Wade, Ellis and Prince",-60.4529645,87.54876,46.156403,-76.638555,Rail,200.32,2021-01-15
887,Green Aggregate Dot-Com Metrics,Thomas-Smith,-69.7842845,-173.16485,-53.4400755,-99.156424,Rail,706.29,2021-10-25
888,Darkviolet Scale Impactful Mindshare,Bernard-Hill,-49.1744035,111.094178,-29.1704885,100.022138,Rail,593.34,2020-02-28
889,Chocolate Streamline One-To-One E-Tailers,"Grant, Bradford and Williams",-76.289556,19.622564,83.1619115,-69.258734,Truck,502.82,2022-11-16
890,Lightsalmon Deliver Sticky Initiatives,Preston-Lester,61.544739,119.79509,23.537143,-175.201776,Air,770.92,2021-01-11
891,Forestgreen Revolutionize One-To-One Models,"Anderson, Washington and Cooper",-39.9839795,-158.402834,-11.0185525,-82.43291,Air,47.32,2021-01-31
892,Maroon Optimize Collaborative Infrastructures,Brown and Sons,-75.6736655,162.698017,51.258813,167.874569,Truck,983.12,2023-03-25
893,Navy Orchestrate Sticky Models,Roy PLC,-67.0470195,-122.53118,-49.202043,33.021869,Air,429.61,2022-07-11
894,Darkorchid Enable Bleeding-Edge Portals,Mcknight-Henderson,-6.536263,-103.318666,-47.184565,140.18867,Air,773.74,2020-09-05
895,Dimgray Maximize Vertical Roi,Wright Ltd,-54.260283,49.397154,-80.293154,53.153256,Truck,954.84,2023-09-09
896,Darkslategray Brand Turn-Key Experiences,Brown-Kemp,43.9548875,-30.157154,7.081183,-54.451595,Ship,710.69,2021-03-15
897,Springgreen Aggregate Proactive Relationships,"Chandler, Davis and Carlson",-22.119141,-155.983192,33.5360735,-157.98641,Rail,419.83,2020-11-02
898,Mediumturquoise Whiteboard Transparent Roi,Perkins-Wiley,35.0750325,-77.694095,-27.9405955,-4.046232,Ship,364.4,2021-06-07
899,Springgreen Enable Global Relationships,Welch PLC,31.777537,-74.585734,-46.371921,72.107025,Truck,99.71,2020-06-11
900,Lavender Empower Strategic Deliverables,Long LLC,23.124226,5.547185,81.7887705,171.009744,Truck,11.84,2021-05-19
901,Deeppink Implement Best-Of-Breed Action-Items,Barnes-Hernandez,-44.4987955,-66.237523,8.962837,-31.911965,Ship,21.86,2020-10-29
902,Yellow Unleash Best-Of-Breed Initiatives,Flynn LLC,74.129405,146.02053,-8.6789055,-56.377729,Air,538.69,2020-08-08
903,Turquoise Utilize Proactive Supply-Chains,"Hopkins, Patton and Brown",21.519675,-57.337478,-85.8869805,-66.901341,Rail,577.24,2022-07-14
904,Peachpuff Seize Proactive Niches,Peters-Williams,-71.5469925,35.454549,-46.5254615,-89.181633,Truck,564.14,2020-04-08
905,Lightyellow E-Enable Ubiquitous Relationships,Santiago-Jensen,34.577235,-128.354703,59.485473,-143.001707,Air,262.81,2020-02-10
906,Aqua Disintermediate Transparent Mindshare,Douglas Inc,-19.180373,-70.319123,78.4762415,-164.726703,Rail,75.87,2020-05-25
907,Darkmagenta Transition Customized Schemas,Smith-Hughes,63.109784,97.877787,-65.347261,-34.302326,Truck,115.8,2021-04-04
908,Orange Maximize Plug-And-Play Architectures,"Schneider, Griffin and Walker",-49.5538775,45.552092,-80.2981895,154.3763,Ship,929.38,2021-11-23
909,Lightcyan Benchmark Open-Source Supply-Chains,"Bailey, Jimenez and Flores",63.4405475,-129.112264,66.675682,114.77601,Ship,797.93,2020-04-05
910,Lightgreen Enhance Bricks-And-Clicks Systems,Mullins Inc,21.2016305,-152.436909,-70.180732,135.809276,Ship,786.13,2023-05-23
911,Mediumslateblue Transition Visionary Systems,Hicks PLC,30.9157765,124.8641,74.9019305,-167.077452,Ship,977.8,2022-12-01
912,Lightslategray Re-Intermediate Wireless Models,"Stout, Lopez and Santos",-17.9596815,60.027948,-64.5073655,-117.226742,Ship,822.11,2020-08-07
913,Darkcyan Extend Real-Time E-Tailers,"Hart, Ford and Foster",83.6108055,60.157273,-47.015449,149.200185,Rail,381.73,2022-11-28
914,Lightsteelblue Strategize Collaborative Portals,Clark-Jones,81.238628,-101.48103,-1.834314,126.699789,Truck,677.87,2023-07-14
915,Indigo Streamline Mission-Critical Architectures,Williams Group,-78.257071,-103.985587,-56.363518,-168.840624,Ship,746.5,2021-07-26
916,Aqua Maximize 24/365 E-Tailers,Kelly PLC,-10.279496,-94.695276,-10.9550105,-2.520908,Air,165.31,2022-09-10
917,Darkturquoise Envisioneer Frictionless Markets,Ray Group,38.3790855,14.342226,78.219539,81.245772,Ship,724.86,2022-02-12
918,Crimson Re-Intermediate Sticky Functionalities,Diaz Ltd,-5.805658,18.800073,-66.7761065,148.372684,Air,468.21,2020-02-26
919,Darkorchid Synergize Cross-Media E-Commerce,Smith and Sons,13.514061,153.678096,-68.32987,-69.874008,Air,845.41,2020-09-16
920,Plum Target Frictionless Content,Griffin-Schroeder,-7.102084,-17.577262,-72.299956,94.667116,Ship,852.11,2022-09-04
921,Mediumseagreen Enable B2B Functionalities,Huff LLC,-20.785448,174.964871,85.7922805,116.434822,Ship,647.01,2020-04-06
922,Slategray Engineer Global Channels,Jennings-Hernandez,-50.6718335,-171.779275,-85.430637,-107.419004,Truck,807.19,2020-08-30
923,Blue Strategize Synergistic Partnerships,Hart-Huber,14.608917,-28.884819,-45.3701375,2.694722,Truck,920.08,2022-05-08
924,Darkgray Disintermediate B2C E-Commerce,"Garcia, Harris and Cooper",15.1194,-133.077536,-87.2967705,-160.096903,Air,511.84,2022-02-15
925,Fuchsia Monetize Robust E-Tailers,Chung PLC,-57.1433985,-172.123094,43.8600985,170.40765,Rail,810.22,2022-11-18
926,Tan Deliver User-Centric Supply-Chains,Arroyo PLC,22.2783245,157.176895,4.9730315,-125.45005,Rail,435.92,2022-05-05
927,Hotpink Harness Best-Of-Breed Architectures,"Allen, Parker and Jones",-73.646084,148.034228,-72.172775,-51.642615,Air,569.19,2023-04-10
928,Lightgreen Streamline Visionary Communities,"Romero, Wagner and Pham",77.56035,-148.545205,-78.46793,34.873956,Air,260.26,2022-11-13
929,Seashell Incubate Efficient Synergies,Levy Ltd,6.32122,105.184093,35.902549,-114.302718,Air,139.05,2021-07-09
930,Orange Whiteboard Bleeding-Edge Portals,Dixon Group,-6.464,152.779528,-78.5776095,113.86874,Air,736.31,2023-08-12
931,Darkgoldenrod Productize Value-Added Niches,Brown LLC,-79.757619,45.066718,-40.4879365,-14.017095,Air,185.42,2022-12-27
932,Slategray Revolutionize Visionary E-Commerce,Crawford-Anthony,16.6040655,56.4907,-73.768748,33.514881,Air,236.71,2021-08-24
933,Oldlace Revolutionize Enterprise Paradigms,Cantrell-Wilson,80.0533035,-171.060314,-34.997085,48.611227,Rail,725.99,2020-06-28
934,Plum Embrace Holistic Markets,"Mclean, Young and Barnes",71.048045,0.956489,-77.41926,-49.719678,Air,848.84,2022-06-19
935,Gold Brand Integrated E-Commerce,Newton-Mitchell,33.0198905,91.693815,-35.2182185,-131.489344,Air,101.64,2021-06-04
936,Slategray Exploit Value-Added Synergies,Shepherd-David,-12.6136285,-49.853649,53.379505,59.354339,Truck,132.16,2021-12-15
937,Turquoise Seize Turn-Key Platforms,Ponce Group,-45.2744935,-70.482465,52.620525,45.68525,Rail,80.7,2021-02-01
938,Darkseagreen Engage Integrated Vortals,Ballard-Chaney,-1.795764,168.19183,-66.5329615,-2.290355,Truck,852.16,2021-04-07
939,Violet Facilitate Compelling Content,Mccall-Bennett,12.8439155,171.05691,84.802808,-68.112362,Ship,979.2,2021-02-25
940,Lightcoral Harness Global E-Services,Johnson LLC,2.188764,-92.877996,72.902123,56.566412,Rail,942.81,2020-11-15
941,Lightseagreen Deliver Back-End Web Services,"Roman, Anderson and Gray",15.9380415,-160.216667,7.7136345,-47.799381,Truck,883.83,2020-12-28
942,Violet Drive Next-Generation Methodologies,"Jenkins, Burns and Clark",-15.0300635,56.611218,10.437927,-158.62511,Ship,942.3,2021-04-02
943,Linen Synergize Virtual E-Business,"Pena, Lee and Dawson",55.0330155,135.710384,-80.8670275,-178.699328,Air,771.74,2022-05-23
944,Honeydew Synthesize Customized Technologies,"Klein, Reid and Hernandez",-55.235416,109.168086,-6.161026,-7.08749,Truck,806.23,2021-01-31
945,Palegreen Embrace Killer Web-Readiness,Ellis Group,-89.729278,160.926561,8.882094,-105.080634,Air,319.37,2021-01-02
946,Lightsteelblue Iterate Mission-Critical Infrastructures,Farmer Inc,-44.647689,-67.261355,19.974557,-130.448307,Truck,496.2,2021-08-14
947,Tan Grow Cross-Platform Info-Mediaries,"Parker, Reed and Estrada",-0.302624,-134.896703,42.429781,-79.497232,Rail,687.45,2023-08-07
948,Darkgreen Envisioneer Proactive Action-Items,Reynolds-Green,-10.522549,-72.102626,-32.635678,154.138589,Rail,276.67,2021-02-14
949,Silver Orchestrate Clicks-And-Mortar Communities,"Todd, Clark and Cole",-17.9297595,-147.789356,-3.911789,-136.071262,Ship,963.41,2021-01-09
950,Seagreen Leverage Interactive Systems,"Harris, Galvan and Rodgers",-12.6027685,-107.90139,1.678578,86.309243,Truck,965.39,2021-09-10
951,Firebrick Revolutionize Collaborative Solutions,"Richard, Wade and Thompson",87.096915,-54.751554,-13.458809,9.837099,Ship,642.0,2022-04-17
952,Deeppink Whiteboard Scalable Users,"Jackson, Ford and Perkins",-4.7630445,-117.175174,16.82099,-24.991994,Rail,18.51,2022-01-04
953,Lightseagreen Re-Intermediate Synergistic Platforms,Lang-Stone,-55.672752,11.268971,-16.762132,-96.174953,Air,57.5,2022-04-30
954,Peachpuff Aggregate Granular Channels,Mcdowell-Walker,-4.0565275,134.295113,85.2700175,9.017137,Truck,918.9,2021-07-23
955,Mediumslateblue Mesh Dot-Com E-Tailers,Edwards-Adams,-18.2790735,110.690847,-51.260106,165.808519,Ship,293.93,2020-06-10
956,Lightpink Utilize Impactful Content,"Wise, Rodriguez and Wagner",21.2743075,-136.571744,31.578669,93.740002,Ship,652.16,2021-10-05
957,Burlywood Maximize Bleeding-Edge E-Services,Oliver-Jimenez,-37.959997,63.425449,-67.013466,65.734754,Ship,754.04,2022-04-03
958,Oldlace Facilitate Collaborative Architectures,Schmidt PLC,-57.6971805,-8.63052,62.146954,-63.82772,Ship,620.74,2023-04-23
959,Salmon Strategize Turn-Key Methodologies,Bennett Ltd,46.5728835,66.917402,34.438464,-140.180461,Air,581.0,2020-04-27
960,Limegreen Deploy Holistic Roi,Chapman LLC,-85.5874615,-166.471667,76.0330785,-71.293044,Rail,299.15,2023-08-27
961,Yellow Architect Sticky Niches,"Williams, James and Bush",-77.153915,-55.161014,-9.913209,-168.40875,Air,659.92,2022-12-02
962,Gainsboro Matrix Leading-Edge Supply-Chains,Taylor-Johnson,22.415613,126.86938,-77.096723,-139.785663,Truck,268.26,2021-10-27
963,Brown Seize Compelling E-Markets,Hicks Group,-81.6232505,-68.52246,-30.3355745,116.315926,Rail,584.43,2021-03-26
964,Blanchedalmond Engineer Web-Enabled Web-Readiness,"Diaz, Nguyen and Richardson",-29.785063,-10.338999,4.360699,-101.362445,Ship,845.52,2023-08-11
965,Dimgray Integrate Dynamic Channels,Vincent-Thomas,84.9922915,144.480519,23.935825,55.65328,Truck,774.79,2023-09-21
966,Olivedrab Engineer Vertical Roi,Martin Ltd,21.049295,79.33795,86.0741555,-161.698713,Air,575.7,2022-01-24
967,Darkred Revolutionize Scalable Roi,"Lawson, Newton and Ortega",-37.8894315,-47.971838,-8.3106615,174.236646,Air,915.08,2021-08-31
968,Navy Repurpose Integrated Deliverables,"Herrera, Foster and Harris",87.1037115,59.603766,65.4087465,-143.89425,Truck,952.15,2023-03-11
969,Dodgerblue Morph Turn-Key Schemas,"Wright, Sutton and Smith",81.7407895,-12.87985,-48.532204,-69.801568,Air,645.46,2022-05-23
970,Darksalmon Whiteboard Rich Content,"Rodriguez, Shaw and Benson",-13.329442,161.307085,88.0705075,-120.913415,Rail,560.55,2023-04-10
971,Palevioletred Monetize Seamless Vortals,Black Ltd,-63.4491905,157.796088,48.8549855,21.722116,Rail,741.65,2021-08-21
972,Springgreen Seize Plug-And-Play Models,"Gonzalez, West and Brown",31.392856,64.203831,25.3849795,20.911145,Rail,125.62,2020-04-08
973,Olive Engage Integrated Supply-Chains,"Perez, Allen and Walker",-18.284432,-132.93171,5.972557,-148.615091,Rail,813.49,2020-04-20
974,Mediumturquoise Enable User-Centric Interfaces,Phillips-Peterson,12.775401,-161.375752,26.740252,173.857102,Air,462.61,2021-04-07
975,Ghostwhite Matrix Virtual Infrastructures,Taylor-Cook,-0.9165625,12.465672,52.126601,48.089578,Truck,663.52,2023-06-13
976,Cornflowerblue Optimize Holistic Supply-Chains,Bruce-Campbell,48.7372065,109.075412,-79.9400295,65.442675,Truck,912.49,2023-09-11
977,Deepskyblue Architect Synergistic Technologies,Harris PLC,-80.936274,-157.729534,41.8336045,77.019976,Ship,666.77,2021-01-02
978,Orange Matrix E-Business Infrastructures,Adams-Torres,-78.3829005,-16.448416,-81.666898,-175.165124,Truck,502.4,2021-08-22
979,Firebrick Streamline Bleeding-Edge E-Tailers,"Hartman, Kelley and Spence",-85.357403,82.312595,6.3906355,-7.942518,Truck,901.83,2020-08-15
980,Silver Drive Collaborative Schemas,Moore-Hernandez,-48.158113,163.446034,-63.951157,-107.260029,Air,171.47,2022-11-07
981,Hotpink Aggregate Visionary Relationships,Wilkinson LLC,-77.502611,6.752121,-76.52909,-149.730156,Rail,695.92,2023-01-19
982,Lavenderblush Grow Best-Of-Breed Schemas,Williams-Coleman,70.2977165,65.341969,-14.554429,-102.849281,Truck,135.54,2020-08-13
983,Aquamarine Exploit Next-Generation Infrastructures,Bates PLC,46.9436975,131.321513,3.466715,109.023989,Ship,97.4,2022-08-24
984,Khaki Morph Distributed Experiences,Benjamin-Daniel,-48.2911975,90.594617,-20.3503315,121.338557,Truck,414.79,2022-01-19
985,Blueviolet Repurpose Cross-Platform Partnerships,"Ruiz, Hernandez and Mack",-28.3087045,-0.728623,-12.658951,-4.140315,Rail,896.0,2023-04-04
986,Mediumorchid Engage Mission-Critical Communities,Peterson-Austin,84.328657,-167.004042,30.7463275,-105.700565,Air,464.91,2020-02-09
987,Tomato Productize Revolutionary Web Services,"Moore, Lewis and Rodriguez",64.708721,105.154394,33.271305,73.246315,Air,588.45,2022-02-28
988,Firebrick Unleash Best-Of-Breed Content,Thompson and Sons,12.2851935,-9.910616,-64.066549,153.482968,Truck,948.77,2021-07-07
989,Saddlebrown Incentivize Revolutionary Solutions,"Mcbride, Singh and Warner",10.5049225,-116.075519,19.8035955,-116.522485,Air,195.89,2020-10-13
